,id,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,recreating step lenghth
935,M4,290,1780514.089,1780575.794,2412288.365,2412365.909,99.09943879,0.898652358,1.659871567,13/03/2010 22:32,13/03/2010 22:58,25.93333333,
936,M4,290,1780575.794,1780439.273,2412365.909,2412167.56,240.7916273,-2.173620379,-3.072272737,13/03/2010 22:58,13/03/2010 23:24,25.93335,
937,M4,290,1780439.273,1780517.213,2412167.56,2412272.811,130.9675164,0.933386192,3.107006571,13/03/2010 23:24,13/03/2010 23:53,28.7333,
938,M4,290,1780517.213,1780446.85,2412272.811,2412611.325,345.7499617,1.775735959,0.842349767,13/03/2010 23:53,14/03/2010 0:27,34.36668334,
939,M4,290,1780446.85,1780195.293,2412611.325,2412352.501,360.931244,-2.341958445,2.165490903,14/03/2010 0:27,14/03/2010 0:54,26.85001667,
940,M4,290,1780195.293,1780240.882,2412352.501,2412393.418,61.25887496,0.73143664,3.073395085,14/03/2010 0:54,14/03/2010 1:24,30.09996667,
941,M4,293,1780171.878,1779945.643,2412389.466,2412560.344,283.5173213,2.494701599,NA,14/03/2010 5:14,14/03/2010 5:40,25.34995,
942,M4,293,1779945.643,1779613.165,2412560.344,2412510.497,336.1940043,-2.992775313,0.795708396,14/03/2010 5:40,14/03/2010 6:06,26.00001667,
943,M4,293,1779613.165,1779378.655,2412510.497,2412478.367,236.7007078,-3.005433953,-0.012658641,14/03/2010 6:06,14/03/2010 6:32,26,
944,M4,293,1779378.655,1779390.549,2412478.367,2412422.197,57.41601673,-1.362129369,1.643304585,14/03/2010 6:32,14/03/2010 7:00,28.20003333,
945,M4,293,1779390.549,1779486.831,2412422.197,2412676.136,271.5799587,1.208387,2.570516369,14/03/2010 7:00,14/03/2010 7:26,25.86661667,
946,M4,293,1779486.831,1779605.247,2412676.136,2412434.995,268.647468,-1.114322302,-2.322709302,14/03/2010 7:26,14/03/2010 7:52,26.1,
947,M4,293,1779605.247,1779521.3,2412434.995,2412131.406,314.9818405,-1.840572299,-0.726249998,14/03/2010 7:52,14/03/2010 8:18,26.35003333,
948,M4,293,1779521.3,1779508.456,2412131.406,2412223.304,92.79148308,1.70965376,-2.732959248,14/03/2010 8:18,14/03/2010 8:44,25.51665,
949,M4,293,1779508.456,1779226.225,2412223.304,2412437.703,354.4308452,2.491941437,0.782287678,14/03/2010 8:44,14/03/2010 9:16,32.7667,
950,M4,293,1779226.225,1779351.302,2412437.703,2412400.275,130.5570027,-0.290754347,-2.782695784,14/03/2010 9:16,14/03/2010 9:42,25.93331667,
951,M4,293,1779351.302,1779332.721,2412400.275,2412414.306,23.28395931,2.494839825,2.785594172,14/03/2010 9:42,14/03/2010 10:08,25.63331667,
952,M4,293,1779332.721,1779953.264,2412414.306,2412619.057,653.4498836,0.31870701,-2.176132816,14/03/2010 10:08,14/03/2010 10:34,25.70001667,
953,M4,293,1779953.264,1780160.865,2412619.057,2412351.674,338.515223,-0.910601383,-1.229308393,14/03/2010 10:34,14/03/2010 11:00,26.06668333,
954,M4,293,1780160.865,1780175.161,2412351.674,2412399.659,50.06974305,1.28124512,2.191846503,14/03/2010 11:00,14/03/2010 11:30,30.5,
955,M4,293,1780175.161,1780177.651,2412399.659,2412363.044,36.69946945,-1.502884874,-2.784129994,14/03/2010 11:30,14/03/2010 12:00,29.96663334,
956,M4,295,1780252.686,1780518.289,2412576.347,2412873.468,398.5298783,0.841349,NA,14/03/2010 13:45,14/03/2010 14:10,25.83336666,
957,M4,303,1780442.404,1780429.607,2413010.845,2413004.644,14.22040083,-2.690386622,NA,15/03/2010 1:01,15/03/2010 1:28,27.1,
958,M4,303,1780429.607,1780371.613,2413004.644,2413137.9,145.3282766,1.981279099,-1.611519587,15/03/2010 1:28,15/03/2010 1:54,25.31663334,
959,M4,303,1780371.613,1779882.091,2413137.9,2412954.518,522.7431491,-2.783161167,1.518745041,15/03/2010 1:54,15/03/2010 2:19,25.4167,
960,M4,303,1779882.091,1779671.587,2412954.518,2413063.557,237.0690504,2.66365843,-0.83636571,15/03/2010 2:19,15/03/2010 2:46,26.74998333,
961,M4,303,1779671.587,1779616.545,2413063.557,2413371.947,313.2630398,1.747417625,-0.916240805,15/03/2010 2:46,15/03/2010 3:12,26.29998333,
962,M4,303,1779616.545,1779781.809,2413371.947,2413494.756,205.8985742,0.639077714,-1.10833991,15/03/2010 3:12,15/03/2010 3:38,25.53333333,
963,M4,303,1779781.809,1779787.386,2413494.756,2413697.047,202.3678612,1.543232608,0.904154893,15/03/2010 3:38,15/03/2010 4:04,26.0167,
964,M4,303,1779787.386,1779835.965,2413697.047,2413813.493,126.1725781,1.175561012,-0.367671595,15/03/2010 4:04,15/03/2010 4:30,26.69996667,
965,M4,303,1779835.965,1779855.154,2413813.493,2413749.187,67.10765288,-1.280814341,-2.456375353,15/03/2010 4:30,15/03/2010 5:00,29.99998333,
966,M4,303,1779855.154,1779747.356,2413749.187,2413522.871,250.6773793,-2.015318482,-0.734504141,15/03/2010 5:00,15/03/2010 5:26,25.63333333,
967,M4,305,1779754.015,1779639.602,2413576.534,2413488.593,144.3051926,-2.486280788,NA,15/03/2010 6:50,15/03/2010 7:16,25.13331667,
968,M4,305,1779639.602,1779705.59,2413488.593,2413388.003,120.3027704,-0.990210717,1.496070071,15/03/2010 7:16,15/03/2010 7:42,26.06665,
969,M4,306,1779700.348,1779622.872,2413401.85,2413376.901,81.39430767,-2.830060921,NA,15/03/2010 8:28,15/03/2010 8:54,26.2333,
970,M4,306,1779622.872,1779705.723,2413376.901,2413405.144,87.53310697,0.328528096,-3.12459629,15/03/2010 8:54,15/03/2010 9:20,25.73336667,
971,M4,306,1779705.723,1779736.788,2413405.144,2413564.818,162.6678087,1.378647343,1.050119247,15/03/2010 9:20,15/03/2010 9:50,30.03333333,
972,M4,306,1779736.788,1779768.831,2413564.818,2413556.537,33.09630332,-0.252885739,-1.631533082,15/03/2010 9:50,15/03/2010 10:17,27.04996667,
973,M4,310,1779746.669,1779775.827,2413559.591,2413662.066,106.5427128,1.293592077,NA,15/03/2010 18:50,15/03/2010 19:22,31.9167,
974,M4,311,1779671.018,1779524.703,2413719.68,2413411.161,341.4557758,-2.01363327,NA,16/03/2010 6:36,16/03/2010 7:02,25.2167,
975,M4,311,1779524.703,1779548.041,2413411.161,2413451.284,46.41714255,1.043966154,3.057599424,16/03/2010 7:02,16/03/2010 7:28,25.99998333,
976,M4,311,1779548.041,1779399.514,2413451.284,2413165.809,321.802151,-2.050534164,-3.094500318,16/03/2010 7:28,16/03/2010 7:54,26,
977,M4,311,1779399.514,1779154.126,2413165.809,2413003.776,294.0576103,-2.558003756,-0.507469592,16/03/2010 7:54,16/03/2010 8:20,26.09998333,
978,M4,311,1779154.126,1778980.49,2413003.776,2412560.606,475.9717491,-1.944217467,0.61378629,16/03/2010 8:20,16/03/2010 8:46,25.86666667,
979,M4,311,1778980.49,1778799.49,2412560.606,2412418.584,230.0681601,-2.476281674,-0.532064207,16/03/2010 8:46,16/03/2010 9:12,26.11668334,
980,M4,311,1778799.49,1779207.434,2412418.584,2412790.752,552.202456,0.739569904,-3.06733373,16/03/2010 9:12,16/03/2010 9:38,25.88336666,
981,M4,311,1779207.434,1779250.11,2412790.752,2413089.56,301.8401213,1.428933164,0.689363261,16/03/2010 9:38,16/03/2010 10:06,28,
982,M4,311,1779250.11,1779524.159,2413089.56,2413412.433,423.4970542,0.867010335,-0.561922829,16/03/2010 10:06,16/03/2010 10:40,34.26663334,
983,M4,311,1779524.159,1779732.356,2413412.433,2413714.088,366.5261289,0.966689767,0.099679432,16/03/2010 10:40,16/03/2010 11:06,25.83335,
984,M4,312,1779731.112,1779744.789,2413617.247,2413568.871,50.27201313,-1.295251934,NA,17/03/2010 0:48,17/03/2010 1:20,31.59998333,
985,M4,313,1779750.066,1779643.698,2413548.316,2413370.672,207.0546534,-2.110313403,NA,17/03/2010 1:58,17/03/2010 2:25,26.73336666,
986,M4,313,1779643.698,1779646.91,2413370.672,2413365.714,5.907268037,-0.995948523,1.11436488,17/03/2010 2:25,17/03/2010 2:54,28.38331667,
987,M4,313,1779646.91,1779524.476,2413365.714,2413416.596,132.585659,2.74771587,-2.539520913,17/03/2010 2:54,17/03/2010 3:20,26.19998333,
988,M4,313,1779524.476,1779600.418,2413416.596,2413572.737,173.6293641,1.118114491,-1.62960138,17/03/2010 3:20,17/03/2010 3:53,32.96665,
989,M4,314,1779539.764,1779666.061,2413638.535,2413565.018,146.1353579,-0.527157494,NA,17/03/2010 5:12,17/03/2010 5:40,28.93333333,
990,M4,314,1779666.061,1779651.663,2413565.018,2413630.929,67.46553791,1.785849323,2.313006817,17/03/2010 5:40,17/03/2010 6:06,25.2,
991,M4,314,1779651.663,1779567.841,2413630.929,2413499.825,155.6102251,-2.139655379,2.357680605,17/03/2010 6:06,17/03/2010 6:32,26.1833,
992,M4,314,1779567.841,1779654.401,2413499.825,2413141.141,368.9805131,-1.333995153,0.805660227,17/03/2010 6:32,17/03/2010 6:58,25.88336666,
993,M4,314,1779654.401,1779990.48,2413141.141,2412893.044,417.7335073,-0.635914171,0.698080982,17/03/2010 6:58,17/03/2010 7:24,25.98328333,
994,M4,314,1779990.48,1780205.331,2412893.044,2412883.311,215.0714693,-0.045269177,0.590644994,17/03/2010 7:24,17/03/2010 7:50,26.10003333,
995,M4,314,1780205.331,1780166.985,2412883.311,2413344.131,462.4125284,1.653818611,1.699087788,17/03/2010 7:50,17/03/2010 8:16,25.91668333,
996,M4,314,1780166.985,1780355.489,2413344.131,2413284.84,197.6091458,-0.304737714,-1.958556325,17/03/2010 8:16,17/03/2010 8:42,25.93333333,
997,M4,314,1780355.489,1780392.971,2413284.84,2413201.361,91.50694375,-1.148773872,-0.844036158,17/03/2010 8:42,17/03/2010 9:08,26.83333333,
998,M4,314,1780392.971,1780280.204,2413201.361,2412965.683,261.2674369,-2.017077822,-0.86830395,17/03/2010 9:08,17/03/2010 9:34,25.13331667,
999,M4,314,1780280.204,1780241.337,2412965.683,2412719.446,249.285441,-1.727350883,0.289726939,17/03/2010 9:34,17/03/2010 10:00,25.99998333,
1000,M4,314,1780241.337,1780406.046,2412719.446,2412458.352,308.7058847,-1.008008094,0.719342789,17/03/2010 10:00,17/03/2010 10:26,26.2,
1001,M4,314,1780406.046,1780412.789,2412458.352,2412482.57,25.13983339,1.299257761,2.307265855,17/03/2010 10:26,17/03/2010 10:52,25.84998333,
1002,M4,314,1780412.789,1780409.378,2412482.57,2412403.093,79.55101797,-1.613678022,-2.912935783,17/03/2010 10:52,17/03/2010 11:18,25.95,
1003,M4,314,1780409.378,1780173.037,2412403.093,2412382.953,237.1983856,-3.056586039,-1.442908016,17/03/2010 11:18,17/03/2010 11:50,32.76666667,
1004,M4,317,1780184.629,1780412.528,2412374.423,2412394.135,228.7490045,0.086282492,NA,17/03/2010 15:00,17/03/2010 15:26,25.13338333,
1005,M4,317,1780412.528,1780517.447,2412394.135,2412260.258,170.0921514,-0.906075875,-0.992358367,17/03/2010 15:26,17/03/2010 15:51,25.26661667,
1006,M4,317,1780517.447,1780505.021,2412260.258,2412275.124,19.37605411,2.267010739,-3.110098693,17/03/2010 15:51,17/03/2010 16:20,28.96666667,
1007,M4,326,1780529.423,1780571.75,2412281.605,2412330.651,64.78531782,0.858794688,NA,18/03/2010 1:00,18/03/2010 1:29,29.01668333,
1008,M4,326,1780571.75,1780543.745,2412330.651,2412348.235,33.06809209,2.580934354,1.722139666,18/03/2010 1:29,18/03/2010 1:56,26.2,
1009,M4,326,1780543.745,1780503.679,2412348.235,2412361.722,42.27498264,2.816891398,0.235957043,18/03/2010 1:56,18/03/2010 2:22,25.94995,
1010,M4,326,1780503.679,1780528.609,2412361.722,2412339.31,33.52341807,-0.732242025,2.734051885,18/03/2010 2:22,18/03/2010 2:51,29.13336667,
1011,M4,329,1780538.249,1780603.511,2412355.178,2412336.005,68.0200433,-0.285751448,NA,18/03/2010 5:35,18/03/2010 6:02,26.16665,
1012,M4,329,1780603.511,1780569.597,2412336.005,2412244.282,97.79138992,-1.924951075,-1.639199627,18/03/2010 6:02,18/03/2010 6:30,28.68333333,
1013,M4,329,1780569.597,1780553.457,2412244.282,2412315.064,72.59911726,1.794993833,-2.563240399,18/03/2010 6:30,18/03/2010 6:56,25.30001667,
1014,M4,329,1780553.457,1780545.278,2412315.064,2412519.168,204.2670871,1.610845167,-0.184148667,18/03/2010 6:56,18/03/2010 7:22,26.03331667,
1015,M4,329,1780545.278,1780274.501,2412519.168,2412493.129,272.0262355,-3.04572673,1.626613411,18/03/2010 7:22,18/03/2010 7:48,25.98331667,
1016,M4,329,1780274.501,1780246.118,2412493.129,2412704.02,212.7921388,1.704577819,-1.532880759,18/03/2010 7:48,18/03/2010 8:14,26.01666667,
1017,M4,329,1780246.118,1780143.499,2412704.02,2412746.155,110.932899,2.75198659,1.047408771,18/03/2010 8:14,18/03/2010 8:40,25.98333333,
1018,M4,329,1780143.499,1780224.063,2412746.155,2412873.555,150.7360607,1.0069106,-1.74507599,18/03/2010 8:40,18/03/2010 9:14,34.71668333,
1019,M4,329,1780224.063,1780223.398,2412873.555,2412890.151,16.60937208,1.61084606,0.60393546,18/03/2010 9:14,18/03/2010 9:42,27.23335,
1020,M4,329,1780223.398,1779703.885,2412890.151,2413065.602,548.3406086,2.815898827,1.205052767,18/03/2010 9:42,18/03/2010 10:09,27.04998333,
1021,M4,329,1779703.885,1779725.676,2413065.602,2413327.056,262.3606904,1.487639812,-1.328259016,18/03/2010 10:09,18/03/2010 10:36,26.9333,
1022,M4,330,1779712.125,1779738.319,2413733.181,2413796.958,68.94700677,1.18108757,NA,19/03/2010 4:19,19/03/2010 4:46,26.19996667,
1023,M4,331,1779689.939,1779528.766,2413749.882,2413405.429,380.2954628,-2.008444487,NA,19/03/2010 5:21,19/03/2010 5:48,27,
1024,M4,331,1779528.766,1779560.429,2413405.429,2413401.363,31.92350664,-0.127702215,1.880742271,19/03/2010 5:48,19/03/2010 6:14,26.05001667,
1025,M4,331,1779560.429,1779631.314,2413401.363,2413509.837,129.5809794,0.99198159,1.119683805,19/03/2010 6:14,19/03/2010 6:40,26.06668333,
1026,M4,331,1779631.314,1779656.779,2413509.837,2413620.612,113.6640453,1.344842248,0.352860658,19/03/2010 6:40,19/03/2010 7:10,30.05,
1027,M4,332,1779655.599,1779733.379,2413612.019,2413563.976,91.42152207,-0.553310612,NA,19/03/2010 8:01,19/03/2010 8:30,29.71668333,
1028,M4,332,1779733.379,1779751.981,2413563.976,2413387.311,177.642063,-1.465889193,-0.912578581,19/03/2010 8:30,19/03/2010 8:56,25.33333333,
1029,M4,332,1779751.981,1779717.513,2413387.311,2413470.402,89.95600656,1.964011708,-2.853284406,19/03/2010 8:56,19/03/2010 9:22,25.88335,
1030,M4,332,1779717.513,1779789.597,2413470.402,2413505.213,80.04875039,0.44989656,-1.514115148,19/03/2010 9:22,19/03/2010 9:48,25.95,
1031,M4,332,1779789.597,1779810.858,2413505.213,2413638.911,135.3789905,1.413089888,0.963193328,19/03/2010 9:48,19/03/2010 10:16,28.09998333,
1032,M4,332,1779810.858,1779658.081,2413638.911,2413617.337,154.2933583,-3.001308429,1.868786991,19/03/2010 10:16,19/03/2010 10:42,26.18331667,
1033,M4,332,1779658.081,1779667.209,2413617.337,2413569.619,48.58425146,-1.381780237,1.619528191,19/03/2010 10:42,19/03/2010 11:10,28.3667,
1034,M4,332,1779667.209,1779651.593,2413569.619,2413603.825,37.60238823,1.999077361,-2.902327709,19/03/2010 11:10,19/03/2010 11:40,29.39995,
1035,M4,332,1779651.593,1779649.876,2413603.825,2413617.14,13.42545942,1.69901063,-0.300066731,19/03/2010 11:40,19/03/2010 12:10,30.03335,
1036,M4,332,1779649.876,1779569.229,2413617.14,2413318.418,309.4168657,-1.834484382,2.749690295,19/03/2010 12:10,19/03/2010 12:36,25.90003333,
1037,M4,332,1779569.229,1779569.255,2413318.418,2413396.012,77.59427487,1.570463012,-2.878237913,19/03/2010 12:36,19/03/2010 13:02,26.01661667,
1038,M4,332,1779569.255,1779740.999,2413396.012,2413691.309,341.6086431,1.044017401,-0.526445611,19/03/2010 13:02,19/03/2010 13:28,26.03333333,
1039,M4,332,1779740.999,1779740.137,2413691.309,2413675.236,16.09631805,-1.624380387,-2.668397788,19/03/2010 13:28,19/03/2010 14:00,32.1,
1040,M4,332,1779740.137,1779791.407,2413675.236,2413566.832,119.9163549,-1.129020816,0.495359571,19/03/2010 14:00,19/03/2010 14:32,32.71668334,
1041,M4,332,1779791.407,1779737.269,2413566.832,2413689.496,134.079008,1.986431231,3.115452047,19/03/2010 14:32,19/03/2010 15:00,27.4167,
1042,M4,333,1779743.766,1779760.73,2413708.224,2413575.827,133.4792567,-1.44335996,NA,19/03/2010 15:44,19/03/2010 16:14,29.71671667,
1043,M4,335,1779755.277,1779776.799,2413562.318,2413563.201,21.54009792,0.040987251,NA,19/03/2010 18:00,19/03/2010 18:30,29.95001667,
1044,M4,335,1779776.799,1779716.719,2413563.201,2413567.851,60.26010353,3.064356555,3.023369304,19/03/2010 18:30,19/03/2010 19:00,30.2333,
1045,M4,338,1779731.743,1779628.519,2413562.28,2413360.28,226.8460156,-2.04321119,NA,20/03/2010 0:00,20/03/2010 0:26,25.54998333,
1046,M4,338,1779628.519,1779657.891,2413360.28,2413395.241,45.66127414,0.872071594,2.915282784,20/03/2010 0:26,20/03/2010 0:52,26,
1047,M4,339,1779610.633,1779634.007,2413396.348,2413390.894,24.00150302,-0.229247519,NA,20/03/2010 1:34,20/03/2010 2:01,26.78335,
1048,M4,339,1779634.007,1779567.936,2413390.894,2413318.41,98.07767002,-2.309940812,-2.080693293,20/03/2010 2:01,20/03/2010 2:28,26.78328333,
1049,M4,341,1779609.949,1779656.504,2413329.438,2413393.408,79.11777498,0.941679694,NA,20/03/2010 4:56,20/03/2010 5:31,34.33333333,
1050,M4,341,1779656.504,1779648.852,2413393.408,2413397.188,8.534535427,2.682734169,1.741054475,20/03/2010 5:31,20/03/2010 6:00,29.55001667,
1051,M4,342,1779649.373,1779739.357,2413393.086,2413402.774,90.50480263,0.107250667,NA,20/03/2010 7:01,20/03/2010 7:26,25.13333333,
1052,M4,342,1779739.357,1779660.894,2413402.774,2413316.216,116.8282104,-2.307185676,-2.414436343,20/03/2010 7:26,20/03/2010 7:52,26.41666667,
1053,M4,342,1779660.894,1779438.056,2413316.216,2413078.686,325.6948648,-2.324291809,-0.017106133,20/03/2010 7:52,20/03/2010 8:18,25.53331667,
1054,M4,342,1779438.056,1779363.81,2413078.686,2413006.566,103.5075673,-2.370718323,-0.046426514,20/03/2010 8:18,20/03/2010 8:44,26.08331667,
1055,M4,342,1779363.81,1779336.948,2413006.566,2413004.421,26.94718992,-3.061899696,-0.691181373,20/03/2010 8:44,20/03/2010 9:10,26.00001667,
1056,M4,342,1779336.948,1779265.225,2413004.421,2412899.657,126.9631185,-2.171125224,0.890774473,20/03/2010 9:10,20/03/2010 9:36,25.93333333,
1057,M4,342,1779265.225,1779444.251,2412899.657,2412594.99,353.3737133,-1.039535093,1.131590131,20/03/2010 9:36,20/03/2010 10:02,26.08331667,
1058,M4,342,1779444.251,1779362.562,2412594.99,2412418.408,194.561618,-2.004089751,-0.964554658,20/03/2010 10:02,20/03/2010 10:28,26.50003333,
1059,M4,342,1779362.562,1779333.102,2412418.408,2412467.561,57.3055023,2.110742263,-2.168353293,20/03/2010 10:28,20/03/2010 11:00,32.23331667,
1060,M4,342,1779333.102,1779523.69,2412467.561,2412443.084,192.1528387,-0.127731062,-2.238473326,20/03/2010 11:00,20/03/2010 11:26,25.18333333,
1061,M4,342,1779523.69,1779507.041,2412443.084,2412539.547,97.88909417,1.741700106,1.869431168,20/03/2010 11:26,20/03/2010 12:00,34.21665,
1062,M4,343,1779719.884,1779973.078,2412548.924,2412571.468,254.1960062,0.088805791,NA,20/03/2010 12:56,20/03/2010 13:22,25.30003333,
1063,M4,344,1779978.242,1780164.118,2412554.319,2412493.936,195.4376134,-0.314099104,NA,20/03/2010 14:01,20/03/2010 14:26,25.08331667,
1064,M4,344,1780164.118,1780191.529,2412493.936,2412467.851,37.83912738,-0.760615914,-0.44651681,20/03/2010 14:26,20/03/2010 15:00,34.21666667,
1065,M4,348,1780183.459,1780185.603,2412475.471,2412484.304,9.088930514,1.332770481,NA,20/03/2010 18:40,20/03/2010 19:10,29.28333333,
1066,M4,350,1780236.321,1780230.329,2412506.49,2412331.184,175.40785,-1.604964533,NA,20/03/2010 23:52,21/03/2010 0:20,28.03335,
1067,M4,350,1780230.329,1780138.791,2412331.184,2412289.973,100.3872395,-2.718560721,-1.113596188,21/03/2010 0:20,21/03/2010 0:51,31.0167,
1068,M4,350,1780138.791,1780232.319,2412289.973,2412051.517,256.1414391,-1.19701063,1.521550091,21/03/2010 0:51,21/03/2010 1:18,26.43333333,
1069,M4,350,1780232.319,1780271.695,2412051.517,2412517.107,467.2520778,1.486424171,2.683434801,21/03/2010 1:18,21/03/2010 1:44,26.34998333,
1070,M4,350,1780271.695,1780242.655,2412517.107,2412504.293,31.74193738,-2.726014715,2.070746421,21/03/2010 1:44,21/03/2010 2:11,27.34996667,
1071,M4,350,1780242.655,1780194.767,2412504.293,2412467.298,60.51326759,-2.483827561,0.242187154,21/03/2010 2:11,21/03/2010 2:41,29.18335,
1072,M4,353,1780198.271,1780243.994,2412452.89,2412510.454,73.5133857,0.899553181,NA,21/03/2010 6:00,21/03/2010 6:26,25.61668333,
1073,M4,353,1780243.994,1780249.124,2412510.454,2412748.39,237.9910446,1.549240038,0.649686858,21/03/2010 6:26,21/03/2010 6:52,26.08328333,
1074,M4,353,1780249.124,1780317.232,2412748.39,2412976.222,237.7942255,1.280310564,-0.268929475,21/03/2010 6:52,21/03/2010 7:18,25.98336667,
1075,M4,353,1780317.232,1780454.234,2412976.222,2413133.989,208.949941,0.855726236,-0.424584327,21/03/2010 7:18,21/03/2010 7:44,25.96668333,
1076,M4,353,1780454.234,1780409.942,2413133.989,2413589.188,457.348343,1.667794802,0.812068565,21/03/2010 7:44,21/03/2010 8:10,26.06663334,
1077,M4,353,1780409.942,1780569.363,2413589.188,2413711.448,200.9047167,0.654234134,-1.013560667,21/03/2010 8:10,21/03/2010 8:40,30.75,
1078,M4,353,1780569.363,1780463.061,2413711.448,2413680.843,110.6195375,-2.861266598,2.767684574,21/03/2010 8:40,21/03/2010 9:06,25.16668333,
1079,M4,353,1780463.061,1780244.023,2413680.843,2413245.127,487.6745754,-2.03660786,0.824658738,21/03/2010 9:06,21/03/2010 9:32,26.10001667,
1080,M4,353,1780244.023,1780041.369,2413245.127,2412900.181,400.070638,-2.10197108,-0.065363219,21/03/2010 9:32,21/03/2010 9:58,26.19998333,
1081,M4,353,1780041.369,1779606.986,2412900.181,2413307.103,595.2090791,2.388824023,-1.792390204,21/03/2010 9:58,21/03/2010 10:24,25.75,
1082,M4,353,1779606.986,1779658.374,2413307.103,2413324.565,54.27398958,0.327560308,-2.061263716,21/03/2010 10:24,21/03/2010 10:50,26.21663333,
1083,M4,353,1779658.374,1779747.158,2413324.565,2413566.206,257.4352423,1.218688313,0.891128005,21/03/2010 10:50,21/03/2010 11:17,26.65001667,
1084,M4,359,1779756.208,1779735.832,2413562.16,2413597.455,40.75462453,2.094369006,NA,21/03/2010 19:00,21/03/2010 19:27,26.98333333,
1085,M4,361,1779739.418,1779756.163,2413571.205,2413570.463,16.76190637,-0.044301391,NA,21/03/2010 22:01,21/03/2010 22:28,27.63331667,
1086,M4,361,1779756.163,1779710.634,2413570.463,2413547.061,51.19057171,-2.666816908,-2.622515517,21/03/2010 22:28,21/03/2010 23:01,32.65001667,
1087,M4,362,1779749.992,1779752.321,2413562.066,2413393.741,168.3406395,-1.556963476,NA,21/03/2010 23:38,22/03/2010 0:04,25.41668333,
1088,M4,363,1779657.3,1779701.198,2413327.583,2413370.29,61.24517528,0.771647123,NA,22/03/2010 0:39,22/03/2010 1:10,30.70003333,
1089,M4,363,1779701.198,1779703.072,2413370.29,2413360.686,9.784742395,-1.378156093,-2.149803216,22/03/2010 1:10,22/03/2010 1:40,30.26665,
1090,M4,365,1779666.85,1779417.152,2413373.524,2413183.913,313.5312569,-2.492126265,NA,22/03/2010 4:31,22/03/2010 5:04,33.21666667,
1091,M4,365,1779417.152,1779526.005,2413183.913,2413431.656,270.6026478,1.156809167,-2.634249874,22/03/2010 5:04,22/03/2010 5:30,25.55,
1092,M4,365,1779526.005,1779624.427,2413431.656,2413308.856,157.3745768,-0.895153399,-2.051962566,22/03/2010 5:30,22/03/2010 5:59,29.06665,
1093,M4,365,1779624.427,1779653.71,2413308.856,2413319.958,31.31744904,0.362388199,1.257541598,22/03/2010 5:59,22/03/2010 6:30,31.01671667,
1094,M4,365,1779653.71,1779593.535,2413319.958,2413269.275,78.67587371,-2.441609435,-2.803997633,22/03/2010 6:30,22/03/2010 7:00,29.93331667,
1095,M4,365,1779593.535,1779520.843,2413269.275,2413420.513,167.800631,2.018840848,-1.822735024,22/03/2010 7:00,22/03/2010 7:30,30.64996667,
1096,M4,365,1779520.843,1779659.234,2413420.513,2413407.696,138.9834147,-0.092348033,-2.111188881,22/03/2010 7:30,22/03/2010 7:56,25.25003333,
1097,M4,365,1779659.234,1779755.812,2413407.696,2413577.694,195.515964,1.054154288,1.146502321,22/03/2010 7:56,22/03/2010 8:22,26.16665,
1098,M4,366,1779760.575,1779791.388,2413548.588,2413609.9,68.61899064,1.105100019,NA,22/03/2010 9:00,22/03/2010 9:26,25.38333333,
1099,M4,366,1779791.388,1779516.641,2413609.9,2413414.029,337.4187708,-2.522253584,2.655831705,22/03/2010 9:26,22/03/2010 9:52,26.06665,
1100,M4,366,1779516.641,1779608.972,2413414.029,2413548.077,162.7695307,0.967632452,-2.793299272,22/03/2010 9:52,22/03/2010 10:22,30.18333333,
1101,M4,366,1779608.972,1779728.871,2413548.077,2413698.439,192.3135272,0.897638202,-0.069994249,22/03/2010 10:22,22/03/2010 10:55,33.00003333,
1102,M4,367,1779752.837,1779849.242,2413723.807,2413741.356,97.98872452,0.180064619,NA,22/03/2010 14:51,22/03/2010 15:21,29.83335,
1103,M4,367,1779849.242,1779849.893,2413741.356,2413779.828,38.47759797,1.55386582,1.373801202,22/03/2010 15:21,22/03/2010 15:48,26.8,
1104,M4,367,1779849.893,1779735.026,2413779.828,2413594.474,218.060943,-2.125585268,2.603734218,22/03/2010 15:48,22/03/2010 16:15,26.96668333,
1105,M4,371,1779797.235,1779663.668,2413589.548,2413320.973,299.9546755,-2.032296141,NA,22/03/2010 23:36,23/03/2010 0:03,26.41661667,
1106,M4,372,1778962.397,1779051.482,2412469.459,2412546.291,117.6399801,0.711686867,NA,23/03/2010 0:45,23/03/2010 1:13,27.36663334,
1107,M4,372,1779051.482,1779053.92,2412546.291,2412537.579,9.046975261,-1.29794498,-2.009631847,23/03/2010 1:13,23/03/2010 1:40,27.18335,
1108,M4,373,1779044.89,1779043.953,2412523.397,2412485.363,38.04521724,-1.595433021,NA,23/03/2010 3:00,23/03/2010 3:34,33.36668333,
1109,M4,373,1779043.953,1778800.832,2412485.363,2412386.441,262.4749568,-2.75516598,-1.159732959,23/03/2010 3:34,23/03/2010 4:00,25.91665,
1110,M4,373,1778800.832,1778843.558,2412386.441,2412386.781,42.72682673,0.007948765,2.763114745,23/03/2010 4:00,23/03/2010 4:26,25.99998333,
1111,M4,373,1778843.558,1779507.568,2412386.781,2412663.764,719.4647066,0.39519236,0.387243595,23/03/2010 4:26,23/03/2010 4:56,30.21666667,
1112,M4,373,1779507.568,1779302.472,2412663.764,2412389.164,342.738528,-2.212302493,-2.607494853,23/03/2010 4:56,23/03/2010 5:24,28.28335,
